decision_id,source,split,condition,horizon,method,choice_index,choice,selected_outcome,base_outcome,oracle_choice_index,oracle_choice,oracle_outcome,intervention,unnecessary_intervention,harmful_intervention,missed_beneficial_intervention,selected_utility,base_utility,oracle_utility,predicted_selected_value,predicted_base_value
d27769f317fe51e3b19ce34f9100076e16f3e0414039da45fa2fa354006635dd,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,40,DirectQ-lambda2,1,detour_complete,safe_noncompletion,task_success,0,base_continue,task_success,True,True,True,False,-0.0,1.0,1.0,0.8225942155061507,-0.0752366503555148
48ec667bf31410df345f249ab70b71681cda9dc68bae3a5c0916e2f7d4d3a2f8,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,glass,30,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,1,detour_complete,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,1.2374223241751594,1.2374223241751594
28c291020aee739dc890a38f7576320a1bee1717f4522c4bc5b68c7b67b3604b,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,offpath,30,DirectQ-lambda2,1,detour_complete,task_success,task_success,0,base_continue,task_success,True,True,False,False,1.0,1.0,1.0,0.9291431473953218,0.4299421950163685
ac7ac7ab2c8b3da98fd0d7a4e6578fecb4f24c1f12b2c1fea336ceed2256e4ab,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,30,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.35353733894546213,0.35353733894546213
4237f493165f93661c61663c67e2aad7c986f4293d3b1b1520c190fded0f68cf,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,glass,20,DirectQ-lambda2,2,retreat_hold,safe_noncompletion,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,-9.072789029060391e-05,-0.7443809082598377
8f458822c82253f7c03715364c65d91b335f3f404577c5981363192c295d2629,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,offpath,20,DirectQ-lambda2,1,detour_complete,task_success,task_success,0,base_continue,task_success,True,True,False,False,1.0,1.0,1.0,0.3758050313568058,-0.1232089301889504
5ec7d22977d51b192e4c9cb41db3e54a4df3082621d9d0e0cf8ed45d0e31fba9,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,20,DirectQ-lambda2,1,detour_complete,safe_noncompletion,task_success,0,base_continue,task_success,True,True,True,False,-0.0,1.0,1.0,0.7240042096330681,-0.4353878199490385
9bdd0920927a26b060cf70ca4890716f3f989358374c2e492c17ee4cc3816caf,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,glass,10,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-1.0,-1.0,-0.0,0.18097693228965195,-1.3483639984828977
70c62d8be41a7fea34c92b481f0095934f4a77ea5d087b5d4c77665c77b52236,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,offpath,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.5285498942497647,0.5285498942497647
b372758a02334c207d5351f5d2934a9719ee8d25e68df3cdb8dc6cb0a62f80e1,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,10,DirectQ-lambda2,1,detour_complete,task_success,task_success,0,base_continue,task_success,True,True,False,False,1.0,1.0,1.0,1.7386760969271404,0.39170945482731334
1fd95ecb17a7648382c5c8fcc6a59f299f99ea9f6981f577828d8bb3174af1a6,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,glass,5,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-1.0,-1.0,-0.0,0.3091885495764728,-0.6194532280243696
65fba570606a64660d35a063836a5bb8894b59481fd7c67175055212a4d4b949,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,offpath,5,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.1373683951644837,1.1373683951644837
2ccd971e77ce745c2eb16199826277fcd3c3072243e5e2d9b5214fb4b1d0b89c,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,development,noglass,5,DirectQ-lambda2,1,detour_complete,task_success,safe_noncompletion,1,detour_complete,task_success,True,False,False,False,1.0,-0.0,1.0,0.6357599684046716,-0.6958718889900338
f5e29d142ce37195d5e6e358c696719aabcc459ff710805170d99e8676a8f36e,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,40,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,0,base_continue,catastrophe,True,False,False,False,-1.0,-1.0,-1.0,0.42668373026676476,-1.639103552934925
8ccf068d76a637b79e3fe26f4c94f1a34bfae0c30537b3aa307705c9913e5e26,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,30,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,0,base_continue,catastrophe,True,False,False,False,-1.0,-1.0,-1.0,0.4947288035932875,-1.8670408761531703
05c837d3466008eb2c1862ab167ae50aa83d7fd5dfac918a257327e36a3ade3c,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,20,DirectQ-lambda2,1,detour_complete,catastrophe,safe_noncompletion,0,base_continue,safe_noncompletion,True,False,True,False,-1.0,-0.0,-0.0,0.8741214637237236,-2.3044997431811094
b27f849548431b17604d3407fab6763e69b27d8a4d06250e8a3451a38f01354e,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,10,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,0,base_continue,catastrophe,True,False,False,False,-1.0,-1.0,-1.0,2.295161427744034,-1.375174870713256
3bb5e22f45d1ac3d71a097e8cb2d5ad94983db45936729c14b642d823ed07938,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,development,glass,5,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,0,base_continue,catastrophe,True,False,False,False,-1.0,-1.0,-1.0,2.35691941015801,-1.4488884528753407
b6c7a28a44a0cdccd80228669ce65f9d533aafdaba7fa03777a7e9e5f92fcbaf,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,30,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,1,detour_complete,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,1.4281803089171317,1.4281803089171317
2d12dec832d1653285a4e76e64bd3c6a07108948e8384323ae0c97c562de88de,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,30,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.88404707327932,0.88404707327932
9ea14f981ac331e204e088d2c91efd86a4fbb94fd083c051518c557fab95367e,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,30,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.671451553590789,1.671451553590789
a148b88584a6fcbc576e4bc342da0c47336c741a52d60a4ab9eabe5e2de1a3bf,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,20,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,1,detour_complete,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,0.2680807528720045,0.2680807528720045
86460550f025224507f8f737a2b53bc4a6ad5b1a098adba2966d6523ca87bf55,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,20,DirectQ-lambda2,1,detour_complete,safe_noncompletion,task_success,0,base_continue,task_success,True,True,True,False,-0.0,1.0,1.0,0.2730821950876339,0.1277696242703521
aa9635efa5b98499eae6e2d6ad16117480e838efaa5e6a6ac9e80d058bb808c0,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,20,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.910803941010749,0.910803941010749
1540bf924d13468823c587804375e4b1b0877f46bea2853d701ce925f72a4f54,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,10,DirectQ-lambda2,2,retreat_hold,safe_noncompletion,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,0.03613725018353034,-1.1925756177471283
41aaad3fab0ea405774bb79458661b591a530ea31f813471c67d709742e3c3ab,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.4772153469519614,0.4772153469519614
4f3bdd0312ca85e1ba6fb7b684af82ec936d50a0c8e656dbfae0bb4bead9906d,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.068929660102747,1.068929660102747
4b8a554da0093a3ec951c15cfaddef82c5ff3bc10066c9992c01a050a711c5d5,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,glass,5,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-1.0,-1.0,-0.0,-0.05444530510488793,-0.5421515542602866
7ae27594a6f1c0137646c65cf83731794e6e52dab36df6f19eae6aced4e0a0af,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,offpath,5,DirectQ-lambda2,0,base_continue,safe_noncompletion,safe_noncompletion,0,base_continue,safe_noncompletion,False,False,False,False,-0.0,-0.0,-0.0,0.419406633593272,0.419406633593272
f3051264ef2fa069207f9511961af567ec459629e2d178f378490561b762b40c,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,development,noglass,5,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.19302345075876215,0.19302345075876215
b5f8d451b31f9dd32c4c21504d2198081cdcf4fe7340031d59d0135c79b7b864,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,20,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,1,detour_complete,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,1.224965519516509,1.224965519516509
c388036fa28bcbcf53eab1353b178017e4ee8152c0102836623b7f20cc42aa3d,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,20,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.0366352366658902,1.0366352366658902
2da3ff4accb1314decf6f703bb4f1345ab6dcdf3ffccc9f988da08a08ac45f61,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,20,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.5525171740381185,1.5525171740381185
d03d57c057b2f3c9b9f817ad48c08da05ea28343add0ec3e0fe2a26ecae28ba9,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,10,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,1,detour_complete,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,0.7440749516376634,0.7440749516376634
b11baf7e9d8941911e94229fd80b49cd82dd4579072b66e271694cc175f86345,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.6425070685671455,0.6425070685671455
d569f3a1821a58ef5623cbc5eb42a01202ae976efb27c8472e5009ce2a469dc7,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.0162854517275153,1.0162854517275153
14b8ad576da2ad8abda3801550bc8d3bf78e20fd617c8ed1b2240cdb0af55d6d,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,5,DirectQ-lambda2,2,retreat_hold,safe_noncompletion,catastrophe,1,detour_complete,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,0.03669446291830766,-1.0540606336880711
482bc5f7b9537b8bb4b6b31f4d53c3939a8882765d73f2168a3609912d35a068,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,5,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.7214513156288511,0.7214513156288511
086337e94765514c86632ae53852e41dacbae39613d891609c68e3f67f887e0f,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,5,DirectQ-lambda2,2,retreat_hold,safe_noncompletion,task_success,0,base_continue,task_success,True,True,True,False,-0.0,1.0,1.0,0.1697286447971958,-0.6900580962164784
454f0997335b753401427ccffc5e9ec0f7c03a7576a421afc6d3a851352ed92f,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,20,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,1,detour_complete,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,1.4449783200670148,1.4449783200670148
2253bf39f5219df1dfbd7261f28288c17b4fbf5bab2af331fdf082fefd3d40f7,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,20,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.7433548218740826,1.7433548218740826
cf498b2822b525713410b44823e1175d7dd082ebcfcbb4f174a499cf35bc203e,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,20,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.3712627561875288,1.3712627561875288
da78f194a43933b71643d8e96c8d8d5ae56de46debdc6d1deea46f996581f08b,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,10,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,1,detour_complete,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,0.9793020995399413,0.9793020995399413
08655602d64d1c1327ce7d2a820a8f00779e9a755f4f0d945a09cce80856b7f7,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,10,DirectQ-lambda2,0,base_continue,safe_noncompletion,safe_noncompletion,1,detour_complete,task_success,False,False,False,True,-0.0,-0.0,1.0,0.9855083690255141,0.9855083690255141
ab211aef83445d1b7703fc3b3a620cee25a1f9862ab33a99b04a8695a80c5729,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.3775972908145504,0.3775972908145504
8e808ee69d7e14b17e1d324e91adcee36e23c02001bb1faad54a9de6d812a034,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,glass,5,DirectQ-lambda2,1,detour_complete,safe_noncompletion,catastrophe,1,detour_complete,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,0.1994787712078619,-0.7948284697921073
d750b40b44623671986b659ec43442e2170cbffef3f252e42e7c956cb5644be0,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,offpath,5,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.3304328884520975,0.3304328884520975
6becc6bc09bd051d807aa411a4e8aa9d2826fe35aecfb8a1eaac140011137ed4,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,development,noglass,5,DirectQ-lambda2,2,retreat_hold,safe_noncompletion,task_success,0,base_continue,task_success,True,True,True,False,-0.0,1.0,1.0,0.15781470223266544,-0.6493920229994943
0fd367efa9b3fc5a72cb8007773f03057baa564b361ab93f8a036be0e3812e1e,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,glass,30,DirectQ-lambda2,1,detour_complete,safe_noncompletion,catastrophe,1,detour_complete,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,0.13679690124372618,-0.003030206912417066
7fb3d0ba911c313bd85ae169d3d78101903687323fadb162f5d9c5ab5fe28059,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,offpath,30,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.8159166462331067,0.8159166462331067
d60a3783c2fe92d6647633cf262d37aef5fd208d38b7e73a73c1101e5be5a26d,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,noglass,30,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.7123806807565404,0.7123806807565404
908ef9b1bf44303d25bb595b7c491f06cda835736a0fe952f19de8109f255546,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,glass,20,DirectQ-lambda2,1,detour_complete,safe_noncompletion,catastrophe,1,detour_complete,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,0.7001915491219741,-0.7240185155398287
7523169b692847036bfc239ef44c1f9a42993f8a7491190fb5bade1a72de286a,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,offpath,20,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.9659546057777786,0.9659546057777786
43f440c35f7fae6e5d2cf43fc17d86ebe44888d8f46117633c222c4c00c73037,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,noglass,20,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.684792240411763,0.684792240411763
fba1b6546de0831ce1b7a92f2b9e94fc329d8004763917946681424617da557f,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,glass,10,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-1.0,-1.0,-0.0,0.027729293189972526,-1.1993328469068067
96524455265ea1be2e17aceef4ef9f0401b619285835955d08d5f49e3e9e7e3d,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,offpath,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.192667851148427,1.192667851148427
1d42af5c8366b50f6568b0f07b9f1ecd9728bc9cffcedae1027789727a56c7d0,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,noglass,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,2.22636732910388,2.22636732910388
05310bf4778fd61d5fb16ba6ff81057d91a23b5b7e3c97c55542a25ba546a91d,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,glass,5,DirectQ-lambda2,2,retreat_hold,safe_noncompletion,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,0.011435556603629882,-1.6066715916771515
45e3ca72b66bf8c168a20078c367da0c999b06e06d29392d4d6c3865135c4abd,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,offpath,5,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.681268820710804,1.681268820710804
90c26da7ae63222f8d47bddd9ba02f4d6b9c3db0ec2424bf0d41a8ffe805c9e9,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,development,noglass,5,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.6799763423924591,0.6799763423924591
e7264922b1681771f81bfbe7b6d0ce3c28e7ad71bfbdc292ec50bc86de439cfd,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,glass,30,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,2,retreat_hold,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,1.2136520662116308,1.2136520662116308
ce20854e00535b1b79a296a560b6e94b61aae2e971c0e99908e5a2d170493bf1,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,offpath,30,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.0585831802337666,1.0585831802337666
61432e913d74d31450cddd4c3da258b873d69012fc51a14a836875c5cc0fe893,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,noglass,30,DirectQ-lambda2,1,detour_complete,task_success,task_success,0,base_continue,task_success,True,True,False,False,1.0,1.0,1.0,1.7224814798431667,0.33156629674008187
0a44cc28f9b90f804d6269dfd059effe40e679643c4e15cbc3839b0d6119c526,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,glass,20,DirectQ-lambda2,0,base_continue,catastrophe,catastrophe,1,detour_complete,safe_noncompletion,False,False,False,True,-1.0,-1.0,-0.0,1.4907961096831832,1.4907961096831832
385e4cf128a61a0397a6ba85f7781ee1caf0d702bd14acad762a1e7854ac0ff2,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,offpath,20,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.8964268904050057,0.8964268904050057
ff97c2cb7af3fed8c82ff276dd52b010c904250bc448000c4d77f57127ff18bc,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,noglass,20,DirectQ-lambda2,1,detour_complete,task_success,safe_noncompletion,1,detour_complete,task_success,True,False,False,False,1.0,-0.0,1.0,1.3070326386476194,0.2812793624203187
60207f9b74682e726d30d7e19721031daf6a765f561ba4467a7f2a46fde54d0b,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,glass,10,DirectQ-lambda2,2,retreat_hold,safe_noncompletion,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,0.04368576301941687,-0.6368414454820054
427d47b1f9294216935e373d264243d794f60761d2cd9ba178af9c71495d96d2,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,offpath,10,DirectQ-lambda2,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,1.1664156467861397,1.1664156467861397
fd75c067cd9a9fe2b3040e18c4cd6ae63c19d09a3e64e4281d722be2684938dc,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,noglass,10,DirectQ-lambda2,1,detour_complete,task_success,task_success,0,base_continue,task_success,True,True,False,False,1.0,1.0,1.0,1.3583677870773074,0.35511791911621154
97376df45024d23f451f0cc9e7f16122c8ca877dd224d0c4fe25c5f3ec19d55b,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,glass,5,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,2,retreat_hold,safe_noncompletion,True,False,False,False,-1.0,-1.0,-0.0,0.4130838601433541,-0.37832225423768906
262453b2ca929df86bbed3f2cfb17ed1e07c7d81d4517352faf429e277241ab6,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,offpath,5,DirectQ-lambda2,1,detour_complete,safe_noncompletion,task_success,0,base_continue,task_success,True,True,True,False,-0.0,1.0,1.0,0.7588314283427247,0.33655268997174975
d13d133c5f7fe8682bacc04f65f72fb8f1325d63649cab5fcf21a9fbda906867,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,development,noglass,5,DirectQ-lambda2,1,detour_complete,task_success,task_success,0,base_continue,task_success,True,True,False,False,1.0,1.0,1.0,1.2947526751276455,0.3107757761524199
e17fa65a91f046d8a32b73959d88890207d14697bb36ee82453b070274433cc9,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,development,glass,40,DirectQ-lambda2,1,detour_complete,safe_noncompletion,catastrophe,1,detour_complete,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,3.5129206089885927,0.36894933544259845
c35850f1a7a3cefeeac039a79997050eed939555f110f4f8ed09b0208aa2c86c,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,development,glass,30,DirectQ-lambda2,1,detour_complete,task_success,catastrophe,1,detour_complete,task_success,True,False,False,False,1.0,-1.0,1.0,3.0394519220030816,-0.8824580830106457
a3ea97e477fd5670df15a323acbe3fc8e49b58f82c84831b3054ad639e7abaa3,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,development,glass,20,DirectQ-lambda2,1,detour_complete,task_success,catastrophe,1,detour_complete,task_success,True,False,False,False,1.0,-1.0,1.0,2.4655214273872774,-2.643996789566279
b7bea5e726eba075249d5da9a36eebee5d4e1ea1c274da7f53055ccaccde9102,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,development,glass,10,DirectQ-lambda2,1,detour_complete,safe_noncompletion,catastrophe,1,detour_complete,safe_noncompletion,True,False,False,False,-0.0,-1.0,-0.0,1.3378264689354649,-2.482461339302237
3a735bac7f28109c327dcead7fc4fbaee493fe280dc7d9577b0ca394a32c2438,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,development,glass,5,DirectQ-lambda2,1,detour_complete,catastrophe,catastrophe,0,base_continue,catastrophe,True,False,False,False,-1.0,-1.0,-1.0,2.1585885880049784,-1.267731731306153
985cbb95962a4a4693652b917048f4efaa1e748f2b8100847bc5151c1172ef92,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,glass,30,DirectQ-lambda3,0,base_continue,catastrophe,catastrophe,1,detour_complete,task_success,False,False,False,True,-1.0,-1.0,1.0,0.0611475209865705,0.0611475209865705
a57bec0615da35e49bb7cb4da4194fd4624f7a26144bbcecc0b5633edb884258,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,offpath,30,DirectQ-lambda3,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,0.9177442778783809,0.9177442778783809
4161a922e249b91109ac5c4edbc515c6533854493fcf97ceb4335959edfd07cb,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,noglass,30,DirectQ-lambda3,0,base_continue,task_success,task_success,0,base_continue,task_success,False,False,False,False,1.0,1.0,1.0,-0.130703788335244,-0.130703788335244
